time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.021080365421742558,0.3507333495551806,11.367247198041253,0.21142960199420102,6.246993724418777,0.0,0.15007808522886384,1.1182368782144656,2.1640499326589477,0.12545938616932206,-0.06834129822326224,0.0,463.72947926031924,462.3179358455513,464.03101644833265,461.23653090684735
1.2600000000000007,0.03088445264665247,0.4223826717866877,11.50059400847246,0.21895810906734603,6.242975869964313,0.0,0.17713686195280637,1.2707633051398475,2.280349909513848,0.12301148675805598,-0.07291156249241934,0.0,452.08971861857935,451.71770311645884,453.34573243472624,453.1627932722233
1.3200000000000007,0.042361169123115064,0.5031671794086505,11.64006954368243,0.22949006031985686,6.239804137099764,0.0,0.20572009395201513,1.4230332828315673,2.368305538981665,0.10232758513880194,-0.08618665866596667,0.0,446.3995621713933,445.3102555544119,444.3637431995738,442.67711804358953
1.3800000000000008,0.05553724794759081,0.5929562134665629,11.78341260425112,0.23565504535174941,6.241882038514552,0.0,0.2332441660810774,1.5704278001574685,2.4094990965724943,0.10324380378208559,-0.11690562842241287,0.0,431.64781789132564,429.0392546396993,430.51750561948586,430.6045389156157
1.4400000000000008,0.07043988357410627,0.6922490878545837,11.931423556067656,0.24533782278131167,6.2385684310612355,0.0,0.26382342523692076,1.740226316280095,2.523564053888247,0.08154882407067658,-0.13921400413323545,0.0,456.19195559726853,454.3934632170125,455.25487459623054,453.5233580223395
1.5000000000000009,0.08714546432679007,0.8012536876405746,12.083637679072226,0.2509398760160817,6.230581858976194,0.0,0.2937628989336681,1.893655672916867,2.549917753653787,0.08965077343334796,-0.1471524798802453,0.0,427.3974223125411,426.7006265147765,427.73065997365757,428.42620490074233
1.560000000000001,0.10600683659337212,0.9206678945478574,12.24167950665972,0.25896919402158414,6.229444195386698,0.0,0.3350103851033067,2.0875317581371333,2.717345826226256,0.07057642835672563,-0.1787577973428527,0.0,474.9024469582782,472.4499652595719,474.0134463074081,472.5505879922753
1.620000000000001,0.1270794793657664,1.0504117588248272,12.404250987578683,0.26324758809529847,6.2245375707734425,0.0,0.36785704420829624,2.2375248723313375,2.701518082560146,0.07196405156674685,-0.1535070416305181,0.0,414.1332416057009,416.3183960749927,415.8568612954401,415.98264521007656
1.680000000000001,0.15036623413844152,1.1898423639491953,12.568180349863534,0.26762074407446246,6.2157863249585255,0.0,0.40921022017556696,2.4104086035709673,2.7623377591777065,0.06792133762220214,-0.1622276333489936,0.0,442.8489683733094,442.1077463343002,441.5025534928097,441.17272488358833
1.740000000000001,0.1763020971206142,1.339753270785783,12.735850985296338,0.2744171740158938,6.2121589971524855,0.0,0.4556801968724173,2.587076370058057,2.8261584602883403,0.08483107675670602,-0.13633250565685717,0.0,442.7489533527181,444.8521153619545,443.3811650850685,444.77252295434596
